W,Tag,Class,D(x)
artistically,R,MP,0.00000137
audio,A,MP,0.00000137
first-class,A,MP,0.00000137
wholeheartedly,R,MP,0.00000137
corrupt,A,MP,0.00000136
eventual,A,MP,0.00000136
fundamentalist,A,MP,0.00000136
skilled,A,MP,0.00000136
lifelong,A,MP,0.00000135
turbulent,A,MP,0.00000135
courteously,R,MP,0.00000134
inside,A,MP,0.00000134
layered,A,MP,0.00000134
bloody,A,MP,0.00000133
heartbreaking,A,MP,0.00000133
parisian,A,MP,0.00000133
relentless,A,MP,0.00000133
respectively,R,MP,0.00000133
sobering,A,MP,0.00000133
accomplished,A,MP,0.00000132
belated,A,MP,0.00000132
forrest,A,MP,0.00000132
joyous,A,MP,0.00000132
lavish,A,MP,0.00000132
spirited,A,MP,0.00000132
uncommon,A,MP,0.00000132
well-balanced,A,MP,0.00000131
conversational,A,MP,0.0000013
outgoing,A,MP,0.0000013
ably,R,MP,0.00000129
glamorous,A,MP,0.00000129
natured,A,MP,0.00000129
anamorphic,A,MP,0.00000128
moderately,R,MP,0.00000128
precisely,R,MP,0.00000128
treasured,A,MP,0.00000128
younger,A,MP,0.00000128
alaskan,A,MP,0.00000127
dreamlike,A,MP,0.00000127
tangy,A,MP,0.00000127
wondrous,A,MP,0.00000127
colourful,A,MP,0.00000126
cunning,A,MP,0.00000126
deservedly,R,MP,0.00000126
dramatic,A,MP,0.00000126
integral,A,MP,0.00000126
packed,A,MP,0.00000126
sincerely,R,MP,0.00000126
squeamish,A,MP,0.00000126
whirlwind,A,MP,0.00000126
truely,R,MP,0.00000125
alfresco,R,MP,0.00000124
fateful,A,MP,0.00000124
majestic,A,MP,0.00000124
offbeat,A,MP,0.00000124
restrained,A,MP,0.00000124
world-class,A,MP,0.00000124
flawed,A,MP,0.00000123
39th,A,MP,0.00000122
cheerfully,R,MP,0.00000122
convivial,A,MP,0.00000122
graceful,A,MP,0.00000122
profoundly,R,MP,0.00000122
tricky,A,MP,0.00000122
underplayed,A,MP,0.00000122
authentically,R,MP,0.00000121
compact,A,MP,0.00000121
competitive,A,MP,0.00000121
generously,R,MP,0.00000121
gothic,A,MP,0.00000121
adjustable,A,MP,0.0000012
congenial,A,MP,0.0000012
unto,A,MP,0.0000012
afterward,R,MP,0.00000119
chronological,A,MP,0.00000119
eagerly,R,MP,0.00000119
suitable,A,MP,0.00000119
sweeping,A,MP,0.00000119
recommendable,A,MP,0.00000118
understandable,A,MP,0.00000118
amoral,A,MP,0.00000117
awe,R,MP,0.00000117
fluffy,A,MP,0.00000117
formidable,A,MP,0.00000117
latin,A,MP,0.00000117
suitably,R,MP,0.00000116
thrilling,A,MP,0.00000116
brave,A,MP,0.00000115
fluid,A,MP,0.00000114
joyful,A,MP,0.00000114
lately,R,MP,0.00000114
permanent,A,MP,0.00000114
robust,A,MP,0.00000114
uncompromising,A,MP,0.00000114
beat,A,MP,0.00000113
eerily,R,MP,0.00000113
gorgeously,R,MP,0.00000113
pristine,A,MP,0.00000113
royal,A,MP,0.00000113
seductive,A,MP,0.00000113
skillful,A,MP,0.00000113
smallish,A,MP,0.00000113
wisely,R,MP,0.00000113
idealistic,A,MP,0.00000112
splendidly,R,MP,0.00000112
21st,A,MP,0.00000111
48th,A,MP,0.00000111
ambient,A,MP,0.00000111
celiac,A,MP,0.00000111
sexy,A,MP,0.00000111
soviet,A,MP,0.00000111
unflinchingly,R,MP,0.00000111
accurately,R,MP,0.0000011
infectious,A,MP,0.0000011
loyal,A,MP,0.0000011
awsome,A,MP,0.00000109
brutally,R,MP,0.00000109
elusive,A,MP,0.00000109
rightfully,R,MP,0.00000109
swift,A,MP,0.00000109
33rd,A,MP,0.00000108
notably,R,MP,0.00000108
senior,A,MP,0.00000108
celebratory,A,MP,0.00000107
hawaiian,A,MP,0.00000107
pivotal,A,MP,0.00000107
worldly,R,MP,0.00000107
high-speed,A,MP,0.00000106
immersive,A,MP,0.00000106
laid-back,A,MP,0.00000106
uncredited,A,MP,0.00000106
abundant,A,MP,0.00000105
dutch,A,MP,0.00000105
lebanese,A,MP,0.00000105
mindful,A,MP,0.00000105
otherworldly,R,MP,0.00000105
rightly,R,MP,0.00000105
dynamite,A,MP,0.00000104
nautical,A,MP,0.00000104
outstandingly,R,MP,0.00000104
prominent,A,MP,0.00000104
upcoming,A,MP,0.00000104
carefree,A,MP,0.00000103
christine,A,MP,0.00000103
democratic,A,MP,0.00000103
fast-paced,A,MP,0.00000103
firmly,R,MP,0.00000103
heavyweight,A,MP,0.00000103
intimately,R,MP,0.00000103
opposite,A,MP,0.00000103
parallel,A,MP,0.00000103
sundried,A,MP,0.00000103
surrealistic,A,MP,0.00000103
west,R,MP,0.00000103
bottomless,A,MP,0.00000102
embittered,A,MP,0.00000102
foster,A,MP,0.00000102
functional,A,MP,0.00000102
infamous,A,MP,0.00000102
nazi,A,MP,0.00000102
nightmarish,A,MP,0.00000102
awestruck,R,MP,0.00000101
irresistible,A,MP,0.00000101
scottish,A,MP,0.00000101
invasive,A,MP,0.000001
sardinian,A,MP,0.000001
sturdy,A,MP,0.000001
wickedly,R,MP,0.000001
impressively,R,MP,0.00000099
instrumental,A,MP,0.00000099
versa,R,MP,0.00000099
dignified,A,MP,0.00000099
indelible,A,MP,0.00000099
prophetic,A,MP,0.00000098
symbolic,A,MP,0.00000098
visionary,A,MP,0.00000098
last-minute,A,MP,0.00000098
poignantly,R,MP,0.00000097
65th,A,MP,0.00000097
balsamic,A,MP,0.00000097
gastronomical,A,MP,0.00000097
undeniable,A,MP,0.00000097
heavenly,R,MP,0.00000097
commanding,A,MP,0.00000096
46th,A,MP,0.00000096
definatly,R,MP,0.00000096
brisk,A,MP,0.00000096
fearless,A,MP,0.00000095
sceptical,A,MP,0.00000095
tumultuous,A,MP,0.00000095
unrequited,A,MP,0.00000094
austrian,A,MP,0.00000094
day-to-day,A,MP,0.00000094
jaw,A,MP,0.00000094
supportive,A,MP,0.00000094
55th,A,MP,0.00000094
attached,A,MP,0.00000093
intricately,R,MP,0.00000093
tangible,A,MP,0.00000093
con,A,MP,0.00000093
skeptic,A,MP,0.00000093
imperfect,A,MP,0.00000093
blind,A,MP,0.00000093
tormented,A,MP,0.00000093
comparable,A,MP,0.00000093
connected,A,MP,0.00000092
mellow,A,MP,0.00000092
adrian,A,MP,0.00000092
unforgiving,A,MP,0.00000092
molten,A,MP,0.00000092
petite,A,MP,0.00000091
home,R,MP,0.00000091
primal,A,MP,0.00000091
unfamiliar,A,MP,0.00000091
step-by-step,A,MP,0.00000091
lovely,R,MP,0.00000091
favorably,R,MP,0.00000091
korean,A,MP,0.00000091
risky,A,MP,0.00000091
widely,R,MP,0.00000091
emily,R,MP,0.0000009
covered,A,MP,0.0000009
honorable,A,MP,0.0000009
long-term,A,MP,0.0000009
unimaginable,A,MP,0.0000009
44th,A,MP,0.0000009
subsequent,A,MP,0.0000009
admirable,A,MP,0.00000089
winningly,R,MP,0.00000089
aesthetic,A,MP,0.00000089
mythical,A,MP,0.00000089
enthusiastically,R,MP,0.00000089
truthful,A,MP,0.00000089
luminous,A,MP,0.00000089
believably,R,MP,0.00000088
extravagant,A,MP,0.00000088
intensely,R,MP,0.00000088
uncrowded,A,MP,0.00000088
uptown,A,MP,0.00000088
stunned,A,MP,0.00000088
glossy,A,MP,0.00000088
autobiographical,A,MP,0.00000088
awesomely,R,MP,0.00000088
primarily,R,MP,0.00000087
heroic,A,MP,0.00000087
heart,R,MP,0.00000087
adventuresome,A,MP,0.00000087
gracefully,R,MP,0.00000087
circular,A,MP,0.00000087
compellingly,R,MP,0.00000087
rounded,A,MP,0.00000087
consummate,A,MP,0.00000087
engrossing,A,MP,0.00000087
gradual,A,MP,0.00000087
fragrant,A,MP,0.00000086
ongoing,A,MP,0.00000086
lean,A,MP,0.00000086
firefly,R,MP,0.00000086
75th,A,MP,0.00000086
amiable,A,MP,0.00000085
unthinkable,A,MP,0.00000085
13th,A,MP,0.00000085
dizzying,A,MP,0.00000085
psychologically,R,MP,0.00000085
war-torn,A,MP,0.00000085
radiant,A,MP,0.00000085
dressy,A,MP,0.00000085
analytical,A,MP,0.00000085
surrealist,A,MP,0.00000085
catchy,A,MP,0.00000085
ambitious,A,MP,0.00000084
instant,A,MP,0.00000084
34th,A,MP,0.00000084
sharply,R,MP,0.00000084
aromatic,A,MP,0.00000084
devastatingly,R,MP,0.00000084
melancholic,A,MP,0.00000084
discerning,A,MP,0.00000084
merciless,A,MP,0.00000083
strategic,A,MP,0.00000083
wholesome,A,MP,0.00000083
binding,A,MP,0.00000083
humane,A,MP,0.00000083
noirish,A,MP,0.00000083
aloud,R,MP,0.00000083
perennial,A,MP,0.00000083
steep,A,MP,0.00000083
married,A,MP,0.00000082
strikingly,R,MP,0.00000082
mischievous,A,MP,0.00000082
native,A,MP,0.00000082
36th,A,MP,0.00000082
elder,A,MP,0.00000082
encouraging,A,MP,0.00000082
veteran,A,MP,0.00000081
adult,A,MP,0.00000081
fading,A,MP,0.00000081
revealing,A,MP,0.00000081
astute,A,MP,0.0000008
chilly,A,MP,0.0000008
fearful,A,MP,0.0000008
argentinian,A,MP,0.0000008
select,A,MP,0.0000008
38th,A,MP,0.0000008
concise,A,MP,0.0000008
triumphant,A,MP,0.0000008
slick,A,MP,0.0000008
diego,A,MP,0.0000008
preconceived,A,MP,0.00000079
observant,A,MP,0.00000079
intrigued,A,MP,0.00000079
considerable,A,MP,0.00000079
linear,A,MP,0.00000079
teary,A,MP,0.00000079
dog-eared,A,MP,0.00000079
tragically,R,MP,0.00000079
ever-changing,A,MP,0.00000078
ambiguous,A,MP,0.00000078
reflective,A,MP,0.00000078
top-quality,A,MP,0.00000078
czech,A,MP,0.00000078
stern,A,MP,0.00000078
cinematographic,A,MP,0.00000077
russian,A,MP,0.00000077
sinful,A,MP,0.00000077
enhanced,A,MP,0.00000077
naturalistic,A,MP,0.00000077
unusually,R,MP,0.00000077
enormously,R,MP,0.00000076
pragmatic,A,MP,0.00000076
corking,A,MP,0.00000076
finicky,A,MP,0.00000076
meaty,A,MP,0.00000076
myriad,A,MP,0.00000076
plump,A,MP,0.00000076
perceptive,A,MP,0.00000076
trained,A,MP,0.00000076
unspoken,A,MP,0.00000076
keen,A,MP,0.00000075
yearly,A,MP,0.00000075
scheming,A,MP,0.00000075
idyllic,A,MP,0.00000075
awed,A,MP,0.00000075
90th,A,MP,0.00000075
downtown,A,MP,0.00000075
achingly,R,MP,0.00000075
soulful,A,MP,0.00000075
daunting,A,MP,0.00000075
danish,A,MP,0.00000074
tropical,A,MP,0.00000074
architectural,A,MP,0.00000074
definitly,R,MP,0.00000074
extraordinarily,R,MP,0.00000074
liberating,A,MP,0.00000074
multiple,A,MP,0.00000074
unnerving,A,MP,0.00000074
commendable,A,MP,0.00000074
genre,A,MP,0.00000073
spellbound,A,MP,0.00000073
imaginatively,R,MP,0.00000073
obsequious,A,MP,0.00000073
crowning,A,MP,0.00000073
thier,A,MP,0.00000073
gloriously,R,MP,0.00000073
biographical,A,MP,0.00000073
sardonic,A,MP,0.00000072
homey,A,MP,0.00000072
downbeat,A,MP,0.00000072
terrifically,R,MP,0.00000072
upside,R,MP,0.00000072
old-fashioned,A,MP,0.00000072
official,A,MP,0.00000071
well-chosen,A,MP,0.00000071
9th,A,MP,0.00000071
memorably,R,MP,0.00000071
austere,A,MP,0.00000071
digital,A,MP,0.00000071
loveable,A,MP,0.00000071
overwhelmed,A,MP,0.00000071
indescribable,A,MP,0.0000007
excelent,A,MP,0.0000007
internal,A,MP,0.0000007
shrewd,A,MP,0.0000007
bountiful,A,MP,0.0000007
full-size,A,MP,0.0000007
retired,A,MP,0.0000007
dreamy,A,MP,0.0000007
facial,A,MP,0.0000007
mathematical,A,MP,0.0000007
organizational,A,MP,0.0000007
minimalistic,A,MP,0.0000007
underappreciated,A,MP,0.0000007
up-to-date,A,MP,0.0000007
experienced,A,MP,0.00000069
futuristic,A,MP,0.00000069
childlike,A,MP,0.00000069
widescreen,A,MP,0.00000069
ethereal,A,MP,0.00000069
disparate,A,MP,0.00000069
durable,A,MP,0.00000069
32nd,A,MP,0.00000069
attractive,A,MP,0.00000069
following,A,MP,0.00000069
perilous,A,MP,0.00000069
unorthodox,A,MP,0.00000068
well-behaved,A,MP,0.00000068
lethal,A,MP,0.00000068
unfailingly,R,MP,0.00000068
unprecedented,A,MP,0.00000068
candied,A,MP,0.00000068
lonesome,A,MP,0.00000068
lucid,A,MP,0.00000068
fractured,A,MP,0.00000068
silky,A,MP,0.00000068
aptly,R,MP,0.00000068
shakespearean,A,MP,0.00000068
magnetic,A,MP,0.00000067
adept,A,MP,0.00000067
yesteryear,A,MP,0.00000067
easy,R,MP,0.00000067
servant,A,MP,0.00000067
virtual,A,MP,0.00000067
relative,A,MP,0.00000067
attentively,R,MP,0.00000066
dimmed,A,MP,0.00000066
iranian,A,MP,0.00000066
swanky,A,MP,0.00000066
watchful,A,MP,0.00000066
leery,A,MP,0.00000066
metropolitan,A,MP,0.00000066
disarmingly,R,MP,0.00000066
domestic,A,MP,0.00000066
deadly,A,MP,0.00000066
frighteningly,R,MP,0.00000066
ingeniously,R,MP,0.00000066
contrary,A,MP,0.00000065
incisive,A,MP,0.00000065
on-street,A,MP,0.00000065
roman,A,MP,0.00000065
pioneering,A,MP,0.00000065
villainous,A,MP,0.00000065
pertinent,A,MP,0.00000065
through,R,MP,0.00000065
afghan,A,MP,0.00000065
doomed,A,MP,0.00000065
tuscan,A,MP,0.00000065
savvy,A,MP,0.00000065
tonight,R,MP,0.00000065
fluidly,R,MP,0.00000064
abroad,R,MP,0.00000064
productive,A,MP,0.00000064
fatherly,R,MP,0.00000064
giddy,A,MP,0.00000064
abstract,A,MP,0.00000064
believeable,A,MP,0.00000064
ecstatic,A,MP,0.00000064
polish,A,MP,0.00000064
affable,A,MP,0.00000064
definetely,R,MP,0.00000064
prescient,A,MP,0.00000064
amish,A,MP,0.00000063
caped,A,MP,0.00000063
clubby,A,MP,0.00000063
unheard,A,MP,0.00000063
quintessentially,R,MP,0.00000063
prevalent,A,MP,0.00000063
resourceful,A,MP,0.00000063
scared,A,MP,0.00000063
collective,A,MP,0.00000063
wont,A,MP,0.00000063
irreverent,A,MP,0.00000063
affectionate,A,MP,0.00000062
genetic,A,MP,0.00000062
migrant,A,MP,0.00000062
old-time,A,MP,0.00000062
emotive,A,MP,0.00000062
hands-on,A,MP,0.00000062
fondly,R,MP,0.00000062
hillarious,A,MP,0.00000062
barren,A,MP,0.00000061
unapologetically,R,MP,0.00000061
verbal,A,MP,0.00000061
funnest,A,MP,0.00000061
undiscovered,A,MP,0.00000061
feisty,A,MP,0.00000061
conducive,A,MP,0.00000061
iraqi,A,MP,0.00000061
satirical,A,MP,0.00000061
avid,A,MP,0.00000061
sensitively,R,MP,0.00000061
sorrowful,A,MP,0.0000006
dependably,R,MP,0.0000006
fantastical,A,MP,0.0000006
destructive,A,MP,0.0000006
postwar,A,MP,0.0000006
spontaneous,A,MP,0.0000006
unobtrusively,R,MP,0.0000006
calming,A,MP,0.0000006
presidential,A,MP,0.0000006
sensible,A,MP,0.0000006
exuberant,A,MP,0.00000059
individually,R,MP,0.00000059
indispensable,A,MP,0.00000059
jazzy,A,MP,0.00000059
universally,R,MP,0.00000059
sun-dried,A,MP,0.00000059
unstuck,A,MP,0.00000059
landscaped,A,MP,0.00000059
shared,A,MP,0.00000059
bittersweet,A,MP,0.00000059
twentieth,A,MP,0.00000059
uncomplicated,A,MP,0.00000059
49th,A,MP,0.00000059
stylishly,R,MP,0.00000059
gaussian,A,MP,0.00000059
humanistic,A,MP,0.00000059
beneficial,A,MP,0.00000059
jovial,A,MP,0.00000059
longtime,A,MP,0.00000059
maltese,A,MP,0.00000058
colicky,A,MP,0.00000058
deadpan,A,MP,0.00000058
exclusive,A,MP,0.00000058
resonant,A,MP,0.00000058
juicy,A,MP,0.00000058
unquestionably,R,MP,0.00000058
introspective,A,MP,0.00000058
methodical,A,MP,0.00000057
homemade,A,MP,0.00000057
shiver,A,MP,0.00000057
weary,A,MP,0.00000057
underbelly,R,MP,0.00000057
brash,A,MP,0.00000057
everlasting,A,MP,0.00000057
annually,R,MP,0.00000057
attuned,A,MP,0.00000057
firm,A,MP,0.00000057
envious,A,MP,0.00000057
rugged,A,MP,0.00000057
foremost,A,MP,0.00000056
cathartic,A,MP,0.00000056
wood-burning,A,MP,0.00000056
punctual,A,MP,0.00000056
paranoid,A,MP,0.00000056
vivacious,A,MP,0.00000056
rhythmic,A,MP,0.00000056
ethnic,A,MP,0.00000055
northwest,R,MP,0.00000055
officially,R,MP,0.00000055
unfairly,R,MP,0.00000055
acute,A,MP,0.00000055
seminal,A,MP,0.00000055
boyish,A,MP,0.00000055
controlled,A,MP,0.00000055
unstoppable,A,MP,0.00000055
audacious,A,MP,0.00000055
modestly,R,MP,0.00000054
awe,A,MP,0.00000054
cooperative,A,MP,0.00000054
genious,A,MP,0.00000054
realist,A,MP,0.00000054
trippy,A,MP,0.00000054
43rd,A,MP,0.00000054
georgian,A,MP,0.00000054
impressing,A,MP,0.00000054
optimistic,A,MP,0.00000054
overnight,R,MP,0.00000054
impactful,A,MP,0.00000054
timely,R,MP,0.00000054
charmingly,R,MP,0.00000054
openly,R,MP,0.00000053
suprisingly,R,MP,0.00000053
alluring,A,MP,0.00000053
faithfully,R,MP,0.00000053
inevitably,R,MP,0.00000053
wood-fired,A,MP,0.00000053
argentine,A,MP,0.00000053
heady,A,MP,0.00000053
literate,A,MP,0.00000053
pleasingly,R,MP,0.00000053
intriguingly,R,MP,0.00000053
boldly,R,MP,0.00000053
situational,A,MP,0.00000053
well-rounded,A,MP,0.00000053
touchy,A,MP,0.00000053
willed,A,MP,0.00000053
sixth,A,MP,0.00000052
evident,A,MP,0.00000052
barbecued,A,MP,0.00000052
genial,A,MP,0.00000052
lighthearted,A,MP,0.00000052
masterly,R,MP,0.00000052
ominous,A,MP,0.00000052
communist,A,MP,0.00000052
thematic,A,MP,0.00000052
inimitable,A,MP,0.00000052
assorted,A,MP,0.00000052
socially,R,MP,0.00000052
hungarian,A,MP,0.00000052
structured,A,MP,0.00000052
chatty,A,MP,0.00000052
menacing,A,MP,0.00000052
shimmering,A,MP,0.00000052
stately,A,MP,0.00000052
optical,A,MP,0.00000051
unrelenting,A,MP,0.00000051
dimly,R,MP,0.00000051
volatile,A,MP,0.00000051
built-in,A,MP,0.00000051
technological,A,MP,0.00000051
unsentimental,A,MP,0.00000051
bureaucratic,A,MP,0.00000051
uncluttered,A,MP,0.0000005
wistful,A,MP,0.0000005
flamboyant,A,MP,0.0000005
biting,A,MP,0.0000005
expandable,A,MP,0.0000005
east,R,MP,0.0000005
realy,R,MP,0.0000005
stable,A,MP,0.0000005
deliberate,A,MP,0.0000005
popcorn,A,MP,0.0000005
expectant,A,MP,0.00000049
vocal,A,MP,0.00000049
conscientious,A,MP,0.00000049
diary,A,MP,0.00000049
devious,A,MP,0.00000049
oppressive,A,MP,0.00000049
systematic,A,MP,0.00000049
contented,A,MP,0.00000049
environmental,A,MP,0.00000049
optional,A,MP,0.00000049
striped,A,MP,0.00000049
cautious,A,MP,0.00000049
franciscan,A,MP,0.00000049
sociable,A,MP,0.00000049
a-one,A,MP,0.00000049
dearly,R,MP,0.00000049
disillusioned,A,MP,0.00000049
inexorably,R,MP,0.00000049
prolific,A,MP,0.00000049
mannered,A,MP,0.00000048
operatic,A,MP,0.00000048
mighty,A,MP,0.00000048
cerebral,A,MP,0.00000048
anxiously,R,MP,0.00000048
ashen,A,MP,0.00000048
kindly,R,MP,0.00000048
unsung,A,MP,0.00000048
inclusive,A,MP,0.00000048
multilayered,A,MP,0.00000048
adeptly,R,MP,0.00000048
picturesque,A,MP,0.00000048
narrated,A,MP,0.00000047
unnoticed,A,MP,0.00000047
no-nonsense,A,MP,0.00000047
starkly,R,MP,0.00000047
blackly,R,MP,0.00000047
lifelike,A,MP,0.00000047
afghani,A,MP,0.00000047
cut,A,MP,0.00000047
stormy,A,MP,0.00000047
swashbuckling,A,MP,0.00000047
elliptical,A,MP,0.00000047
galaxy,A,MP,0.00000047
undeniably,R,MP,0.00000047
economical,A,MP,0.00000047
historically,R,MP,0.00000047
stubborn,A,MP,0.00000047
entangled,A,MP,0.00000047
ergonomic,A,MP,0.00000047
extensively,R,MP,0.00000047
crafty,A,MP,0.00000047
unforgetable,A,MP,0.00000047
vicariously,R,MP,0.00000047
shaded,A,MP,0.00000046
electrifying,A,MP,0.00000046
healthful,A,MP,0.00000046
outwardly,R,MP,0.00000046
riotous,A,MP,0.00000046
bygone,A,MP,0.00000046
edgy,A,MP,0.00000046
involved,A,MP,0.00000046
confidently,R,MP,0.00000046
justifiably,R,MP,0.00000046
fairytale,A,MP,0.00000046
islamic,A,MP,0.00000046
supremely,R,MP,0.00000046
immerse,A,MP,0.00000046
definitively,R,MP,0.00000046
impromptu,A,MP,0.00000046
pervasive,A,MP,0.00000046
constable,A,MP,0.00000046
contemplative,A,MP,0.00000046
diversified,A,MP,0.00000046
instinctive,A,MP,0.00000045
interwoven,A,MP,0.00000045
metaphorical,A,MP,0.00000045
reassuring,A,MP,0.00000045
timid,A,MP,0.00000045
muted,A,MP,0.00000045
southwest,A,MP,0.00000045
theatrically,R,MP,0.00000045
harmonious,A,MP,0.00000045
touchingly,R,MP,0.00000045
unmistakable,A,MP,0.00000045
verse,A,MP,0.00000045
electric,A,MP,0.00000045
funeral,A,MP,0.00000045
expressionistic,A,MP,0.00000045
king-size,A,MP,0.00000045
showy,A,MP,0.00000045
aplenty,A,MP,0.00000044
outspoken,A,MP,0.00000044
archival,A,MP,0.00000044
molecular,A,MP,0.00000044
wicked,A,MP,0.00000044
discreetly,R,MP,0.00000044
famously,R,MP,0.00000044
included,A,MP,0.00000044
terrifyingly,R,MP,0.00000044
foremost,R,MP,0.00000044
evolutionary,A,MP,0.00000044
existential,A,MP,0.00000044
kurdish,A,MP,0.00000044
scented,A,MP,0.00000044
sublimely,R,MP,0.00000044
therapeutic,A,MP,0.00000044
prudential,A,MP,0.00000043
wide-ranging,A,MP,0.00000043
zesty,A,MP,0.00000043
israeli,A,MP,0.00000043
sweetly,R,MP,0.00000043
intuitively,R,MP,0.00000043
mythic,A,MP,0.00000043
bothersome,A,MP,0.00000043
resilient,A,MP,0.00000043
wounded,A,MP,0.00000043
resistant,A,MP,0.00000043
sheltered,A,MP,0.00000043
untimely,A,MP,0.00000043
epicurean,A,MP,0.00000043
satisfyingly,R,MP,0.00000043
prefect,A,MP,0.00000042
presently,R,MP,0.00000042
skilfully,R,MP,0.00000042
brotherly,A,MP,0.00000042
compulsive,A,MP,0.00000042
41st,A,MP,0.00000042
farther,R,MP,0.00000042
gutsy,A,MP,0.00000042
ever-present,A,MP,0.00000042
heartbroken,A,MP,0.00000042
acting,A,MP,0.00000042
tentative,A,MP,0.00000042
two-year,A,MP,0.00000042
all-round,A,MP,0.00000041
creepily,R,MP,0.00000041
low-rise,A,MP,0.00000041
rightful,A,MP,0.00000041
typical,A,MP,0.00000041
85th,A,MP,0.00000041
backstage,R,MP,0.00000041
loud,R,MP,0.00000041
unabashedly,A,MP,0.00000041
rapid,A,MP,0.00000041
wizard,A,MP,0.00000041
focal,A,MP,0.00000041
lillian,A,MP,0.00000041
ornate,A,MP,0.00000041
steadfast,A,MP,0.00000041
port,A,MP,0.00000041
softly,R,MP,0.00000041
lovably,R,MP,0.00000041
proficient,A,MP,0.00000041
silently,R,MP,0.00000041
ultra,A,MP,0.0000004
underground,A,MP,0.0000004
dominant,A,MP,0.0000004
moreso,A,MP,0.0000004
fincher,A,MP,0.0000004
malevolent,A,MP,0.0000004
absurdist,A,MP,0.0000004
inseparable,A,MP,0.0000004
aristocratic,A,MP,0.0000004
easygoing,A,MP,0.0000004
aesthetically,R,MP,0.0000004
keenly,R,MP,0.0000004
amply,R,MP,0.0000004
buy,A,MP,0.0000004
underlying,A,MP,0.0000004
alsatian,A,MP,0.0000004
internationally,R,MP,0.0000004
filmic,A,MP,0.00000039
temporarily,R,MP,0.00000039
missionary,A,MP,0.00000039
nutritious,A,MP,0.00000039
peculiar,A,MP,0.00000039
smoky,A,MP,0.00000039
ageless,A,MP,0.00000039
semi-formal,A,MP,0.00000039
startlingly,R,MP,0.00000039
poetically,R,MP,0.00000039
enchanting,A,MP,0.00000039
